datetime_beginning_utc,datetime_beginning_ept,locale,service,mcp,mcp_capped,reg_ccp,reg_pcp,as_req_mw,total_mw,as_mw,ss_mw,tier1_mw,ircmwt2,dsr_as_mw,nsr_mw,regd_mw
8/1/2024 4:30:00 PM,8/1/2024 12:30:00 PM,PJM_RTO,REG,64.04,64.04,62.59,1.45,800.00,800.70,800.70,383.40,0.00,0.00,22.40,,181.40
8/1/2024 4:35:00 PM,8/1/2024 12:35:00 PM,PJM_RTO,REG,40.50,40.50,38.50,2.00,800.00,800.70,800.70,383.40,0.00,0.00,22.40,,181.40
8/1/2024 4:40:00 PM,8/1/2024 12:40:00 PM,PJM_RTO,REG,47.24,47.24,45.94,1.31,800.00,800.70,800.70,383.40,0.00,0.00,22.40,,181.40
8/1/2024 4:45:00 PM,8/1/2024 12:45:00 PM,PJM_RTO,REG,38.99,38.99,37.73,1.26,800.00,800.70,800.70,383.40,0.00,0.00,22.40,,181.40
8/1/2024 4:50:00 PM,8/1/2024 12:50:00 PM,PJM_RTO,REG,37.99,37.99,37.93,0.05,800.00,800.70,800.70,383.40,0.00,0.00,22.40,,181.40
8/1/2024 4:55:00 PM,8/1/2024 12:55:00 PM,PJM_RTO,REG,46.52,46.52,46.52,0.00,800.00,800.70,800.70,383.40,0.00,0.00,22.40,,181.40
8/1/2024 5:00:00 PM,8/1/2024 1:00:00 PM,PJM_RTO,REG,74.87,74.87,74.14,0.73,800.00,800.40,800.40,407.40,0.00,0.00,24.20,,180.90
8/1/2024 5:05:00 PM,8/1/2024 1:05:00 PM,PJM_RTO,REG,56.77,56.77,54.61,2.15,800.00,799.10,799.10,405.60,0.00,0.00,21.60,,179.90
8/1/2024 5:10:00 PM,8/1/2024 1:10:00 PM,PJM_RTO,REG,70.07,70.07,68.15,1.92,800.00,795.60,795.60,402.10,0.00,0.00,21.60,,179.90
8/1/2024 5:15:00 PM,8/1/2024 1:15:00 PM,PJM_RTO,REG,57.55,57.55,56.95,0.60,800.00,795.60,795.60,402.10,0.00,0.00,21.60,,179.90
8/1/2024 5:20:00 PM,8/1/2024 1:20:00 PM,PJM_RTO,REG,62.89,62.89,60.87,2.02,800.00,795.60,795.60,402.10,0.00,0.00,21.60,,179.90
8/1/2024 5:25:00 PM,8/1/2024 1:25:00 PM,PJM_RTO,REG,84.68,84.68,83.50,1.18,800.00,795.60,795.60,402.10,0.00,0.00,21.60,,179.90
8/1/2024 5:30:00 PM,8/1/2024 1:30:00 PM,PJM_RTO,REG,95.20,95.20,94.19,1.01,800.00,795.60,795.60,402.10,0.00,0.00,21.60,,179.90
8/1/2024 5:35:00 PM,8/1/2024 1:35:00 PM,PJM_RTO,REG,109.94,109.94,109.27,0.67,800.00,795.60,795.60,402.10,0.00,0.00,21.60,,179.90
8/1/2024 5:40:00 PM,8/1/2024 1:40:00 PM,PJM_RTO,REG,255.73,255.73,254.53,1.20,800.00,795.60,795.60,402.10,0.00,0.00,21.60,,179.90
8/1/2024 5:45:00 PM,8/1/2024 1:45:00 PM,PJM_RTO,REG,129.28,129.28,127.02,2.26,800.00,795.60,795.60,402.10,0.00,0.00,21.60,,179.90
8/1/2024 5:50:00 PM,8/1/2024 1:50:00 PM,PJM_RTO,REG,100.96,100.96,96.80,4.15,800.00,795.60,795.60,402.10,0.00,0.00,21.60,,179.90
8/1/2024 5:55:00 PM,8/1/2024 1:55:00 PM,PJM_RTO,REG,90.34,90.34,89.52,0.82,800.00,795.60,795.60,402.10,0.00,0.00,21.60,,179.90
8/1/2024 6:00:00 PM,8/1/2024 2:00:00 PM,PJM_RTO,REG,94.43,94.43,94.43,0.00,800.00,799.70,799.70,479.80,0.00,0.00,19.60,,174.60
8/1/2024 6:05:00 PM,8/1/2024 2:05:00 PM,PJM_RTO,REG,93.25,93.25,93.25,0.00,800.00,799.70,799.70,479.80,0.00,0.00,19.60,,174.60
8/1/2024 6:10:00 PM,8/1/2024 2:10:00 PM,PJM_RTO,REG,97.11,97.11,97.11,0.00,800.00,799.70,799.70,479.80,0.00,0.00,19.60,,174.60
8/1/2024 6:15:00 PM,8/1/2024 2:15:00 PM,PJM_RTO,REG,41.85,41.85,41.85,0.00,800.00,799.70,799.70,479.80,0.00,0.00,19.60,,174.60
8/1/2024 6:20:00 PM,8/1/2024 2:20:00 PM,PJM_RTO,REG,52.64,52.64,52.64,0.00,800.00,799.70,799.70,479.80,0.00,0.00,19.60,,174.60
8/1/2024 6:25:00 PM,8/1/2024 2:25:00 PM,PJM_RTO,REG,43.83,43.83,43.83,0.00,800.00,799.70,799.70,479.80,0.00,0.00,19.60,,174.60
8/1/2024 6:30:00 PM,8/1/2024 2:30:00 PM,PJM_RTO,REG,44.66,44.66,44.66,0.00,800.00,799.70,799.70,479.80,0.00,0.00,19.60,,174.60
8/1/2024 6:35:00 PM,8/1/2024 2:35:00 PM,PJM_RTO,REG,52.47,52.47,52.47,0.00,800.00,799.70,799.70,479.80,0.00,0.00,19.60,,174.60
8/1/2024 6:40:00 PM,8/1/2024 2:40:00 PM,PJM_RTO,REG,46.13,46.13,46.13,0.00,800.00,799.70,799.70,479.80,0.00,0.00,19.60,,174.60
8/1/2024 6:45:00 PM,8/1/2024 2:45:00 PM,PJM_RTO,REG,60.29,60.29,60.29,0.00,800.00,799.70,799.70,479.80,0.00,0.00,19.60,,174.60
8/1/2024 6:50:00 PM,8/1/2024 2:50:00 PM,PJM_RTO,REG,118.29,118.29,118.29,0.00,800.00,799.70,799.70,479.80,0.00,0.00,19.60,,174.60
8/1/2024 6:55:00 PM,8/1/2024 2:55:00 PM,PJM_RTO,REG,108.25,108.25,108.25,0.00,800.00,799.70,799.70,479.80,0.00,0.00,19.60,,174.60
8/1/2024 7:00:00 PM,8/1/2024 3:00:00 PM,PJM_RTO,REG,33.45,33.45,33.45,0.00,800.00,800.70,800.70,480.50,0.00,0.00,12.30,,183.60
8/1/2024 7:05:00 PM,8/1/2024 3:05:00 PM,PJM_RTO,REG,25.00,25.00,25.00,0.00,800.00,800.70,800.70,480.50,0.00,0.00,12.30,,183.60
8/1/2024 7:10:00 PM,8/1/2024 3:10:00 PM,PJM_RTO,REG,37.47,37.47,37.47,0.00,800.00,800.70,800.70,480.50,0.00,0.00,12.30,,183.60
8/1/2024 7:15:00 PM,8/1/2024 3:15:00 PM,PJM_RTO,REG,36.30,36.30,36.30,0.00,800.00,800.70,800.70,480.50,0.00,0.00,12.30,,183.60
8/1/2024 7:20:00 PM,8/1/2024 3:20:00 PM,PJM_RTO,REG,33.29,33.29,33.29,0.00,800.00,800.70,800.70,480.50,0.00,0.00,12.30,,183.60
8/1/2024 7:25:00 PM,8/1/2024 3:25:00 PM,PJM_RTO,REG,36.14,36.14,36.14,0.00,800.00,800.70,800.70,480.50,0.00,0.00,12.30,,183.60
8/1/2024 7:30:00 PM,8/1/2024 3:30:00 PM,PJM_RTO,REG,38.81,38.81,38.81,0.00,800.00,800.70,800.70,480.50,0.00,0.00,12.30,,183.60
8/1/2024 7:35:00 PM,8/1/2024 3:35:00 PM,PJM_RTO,REG,38.37,38.37,38.37,0.00,800.00,800.70,800.70,480.50,0.00,0.00,12.30,,183.60
8/1/2024 7:40:00 PM,8/1/2024 3:40:00 PM,PJM_RTO,REG,51.00,51.00,51.00,0.00,800.00,800.70,800.70,480.50,0.00,0.00,12.30,,183.60
8/1/2024 7:45:00 PM,8/1/2024 3:45:00 PM,PJM_RTO,REG,77.84,77.84,77.84,0.00,800.00,800.70,800.70,480.50,0.00,0.00,12.30,,183.60
8/1/2024 7:50:00 PM,8/1/2024 3:50:00 PM,PJM_RTO,REG,61.54,61.54,61.54,0.00,800.00,800.70,800.70,480.50,0.00,0.00,12.30,,183.60
8/1/2024 7:55:00 PM,8/1/2024 3:55:00 PM,PJM_RTO,REG,81.81,81.81,81.81,0.00,800.00,800.70,800.70,480.50,0.00,0.00,12.30,,183.60
8/1/2024 8:00:00 PM,8/1/2024 4:00:00 PM,PJM_RTO,REG,98.78,98.78,98.78,0.00,800.00,800.90,800.90,450.10,0.00,0.00,21.90,,190.40
8/1/2024 8:05:00 PM,8/1/2024 4:05:00 PM,PJM_RTO,REG,58.61,58.61,58.61,0.00,800.00,800.90,800.90,450.10,0.00,0.00,21.90,,190.40
8/1/2024 8:10:00 PM,8/1/2024 4:10:00 PM,PJM_RTO,REG,41.77,41.77,41.77,0.00,800.00,800.90,800.90,450.10,0.00,0.00,21.90,,190.40
8/1/2024 8:15:00 PM,8/1/2024 4:15:00 PM,PJM_RTO,REG,120.15,120.15,120.15,0.00,800.00,800.90,800.90,450.10,0.00,0.00,21.90,,190.40
8/1/2024 8:20:00 PM,8/1/2024 4:20:00 PM,PJM_RTO,REG,281.93,281.93,281.93,0.00,800.00,800.90,800.90,450.10,0.00,0.00,21.90,,190.40
8/1/2024 8:25:00 PM,8/1/2024 4:25:00 PM,PJM_RTO,REG,303.27,303.27,303.27,0.00,800.00,800.90,800.90,450.10,0.00,0.00,21.90,,190.40
8/1/2024 8:30:00 PM,8/1/2024 4:30:00 PM,PJM_RTO,REG,169.95,169.95,169.95,0.00,800.00,800.90,800.90,450.10,0.00,0.00,21.90,,190.40
8/1/2024 8:35:00 PM,8/1/2024 4:35:00 PM,PJM_RTO,REG,202.47,202.47,202.47,0.00,800.00,800.90,800.90,450.10,0.00,0.00,21.90,,190.40
8/1/2024 8:40:00 PM,8/1/2024 4:40:00 PM,PJM_RTO,REG,282.15,282.15,282.15,0.00,800.00,800.90,800.90,450.10,0.00,0.00,21.90,,190.40
8/1/2024 8:45:00 PM,8/1/2024 4:45:00 PM,PJM_RTO,REG,281.73,281.73,281.73,0.00,800.00,800.90,800.90,450.10,0.00,0.00,21.90,,190.40
8/1/2024 8:50:00 PM,8/1/2024 4:50:00 PM,PJM_RTO,REG,185.03,185.03,185.03,0.00,800.00,800.90,800.90,450.10,0.00,0.00,21.90,,190.40
8/1/2024 8:55:00 PM,8/1/2024 4:55:00 PM,PJM_RTO,REG,123.05,123.05,123.05,0.00,800.00,800.90,800.90,450.10,0.00,0.00,21.90,,190.40
8/1/2024 9:00:00 PM,8/1/2024 5:00:00 PM,PJM_RTO,REG,44.58,44.58,44.58,0.00,800.00,800.00,800.00,451.20,0.00,0.00,12.90,,184.90
8/1/2024 9:05:00 PM,8/1/2024 5:05:00 PM,PJM_RTO,REG,42.43,42.43,42.43,0.00,800.00,800.00,800.00,451.20,0.00,0.00,12.90,,184.90
8/1/2024 9:10:00 PM,8/1/2024 5:10:00 PM,PJM_RTO,REG,38.40,38.40,38.40,0.00,800.00,800.00,800.00,451.20,0.00,0.00,12.90,,184.90
8/1/2024 9:15:00 PM,8/1/2024 5:15:00 PM,PJM_RTO,REG,56.03,56.03,56.03,0.00,800.00,800.00,800.00,451.20,0.00,0.00,12.90,,184.90
8/1/2024 9:20:00 PM,8/1/2024 5:20:00 PM,PJM_RTO,REG,37.99,37.99,37.99,0.00,800.00,800.00,800.00,451.20,0.00,0.00,12.90,,184.90
8/1/2024 9:25:00 PM,8/1/2024 5:25:00 PM,PJM_RTO,REG,61.61,61.61,61.61,0.00,800.00,800.00,800.00,451.20,0.00,0.00,12.90,,184.90
8/1/2024 9:30:00 PM,8/1/2024 5:30:00 PM,PJM_RTO,REG,41.05,41.05,41.05,0.00,800.00,800.00,800.00,451.20,0.00,0.00,12.90,,184.90
8/1/2024 9:35:00 PM,8/1/2024 5:35:00 PM,PJM_RTO,REG,40.23,40.23,40.23,0.00,800.00,800.00,800.00,451.20,0.00,0.00,12.90,,184.90
8/1/2024 9:40:00 PM,8/1/2024 5:40:00 PM,PJM_RTO,REG,40.42,40.42,40.42,0.00,800.00,800.00,800.00,451.20,0.00,0.00,12.90,,184.90
8/1/2024 9:45:00 PM,8/1/2024 5:45:00 PM,PJM_RTO,REG,194.55,194.55,194.55,0.00,800.00,800.00,800.00,451.20,0.00,0.00,12.90,,184.90
8/1/2024 9:50:00 PM,8/1/2024 5:50:00 PM,PJM_RTO,REG,206.87,206.87,206.87,0.00,800.00,765.00,765.00,416.20,0.00,0.00,12.90,,184.90
8/1/2024 9:55:00 PM,8/1/2024 5:55:00 PM,PJM_RTO,REG,125.84,125.84,125.84,0.00,800.00,765.00,765.00,416.20,0.00,0.00,12.90,,184.90
8/1/2024 10:00:00 PM,8/1/2024 6:00:00 PM,PJM_RTO,REG,99.56,99.56,99.56,0.00,800.00,765.30,765.30,416.30,0.00,0.00,10.00,,188.20
8/1/2024 10:05:00 PM,8/1/2024 6:05:00 PM,PJM_RTO,REG,91.29,91.29,89.29,2.01,800.00,800.50,800.50,416.30,0.00,0.00,10.00,,188.20
8/1/2024 10:10:00 PM,8/1/2024 6:10:00 PM,PJM_RTO,REG,132.89,132.89,131.62,1.27,800.00,800.50,800.50,416.30,0.00,0.00,10.00,,188.20
8/1/2024 10:15:00 PM,8/1/2024 6:15:00 PM,PJM_RTO,REG,115.34,115.34,114.35,0.98,800.00,800.50,800.50,416.30,0.00,0.00,10.00,,188.20
8/1/2024 10:20:00 PM,8/1/2024 6:20:00 PM,PJM_RTO,REG,80.45,80.45,78.19,2.26,800.00,800.50,800.50,416.30,0.00,0.00,10.00,,188.20
8/1/2024 10:25:00 PM,8/1/2024 6:25:00 PM,PJM_RTO,REG,82.73,82.73,80.99,1.74,800.00,800.50,800.50,416.30,0.00,0.00,10.00,,188.20
8/1/2024 10:30:00 PM,8/1/2024 6:30:00 PM,PJM_RTO,REG,83.63,83.63,82.86,0.77,800.00,800.50,800.50,416.30,0.00,0.00,10.00,,188.20
8/1/2024 10:35:00 PM,8/1/2024 6:35:00 PM,PJM_RTO,REG,108.32,108.32,106.79,1.53,800.00,800.50,800.50,416.30,0.00,0.00,10.00,,188.20
8/1/2024 10:40:00 PM,8/1/2024 6:40:00 PM,PJM_RTO,REG,244.71,244.71,243.45,1.26,800.00,800.50,800.50,416.30,0.00,0.00,10.00,,188.20
8/1/2024 10:45:00 PM,8/1/2024 6:45:00 PM,PJM_RTO,REG,262.67,262.67,261.97,0.70,800.00,800.50,800.50,416.30,0.00,0.00,10.00,,188.20
8/1/2024 10:50:00 PM,8/1/2024 6:50:00 PM,PJM_RTO,REG,348.72,348.72,348.70,0.03,800.00,800.50,800.50,416.30,0.00,0.00,10.00,,188.20
8/1/2024 10:55:00 PM,8/1/2024 6:55:00 PM,PJM_RTO,REG,237.48,237.48,237.44,0.04,800.00,794.10,794.10,416.30,0.00,0.00,10.00,,182.80
8/1/2024 11:00:00 PM,8/1/2024 7:00:00 PM,PJM_RTO,REG,205.01,205.01,204.47,0.54,800.00,800.00,800.00,407.50,0.00,0.00,12.40,,193.50
8/1/2024 11:05:00 PM,8/1/2024 7:05:00 PM,PJM_RTO,REG,204.89,204.89,204.89,0.00,800.00,753.30,753.30,407.50,0.00,0.00,12.40,,193.50
8/1/2024 11:10:00 PM,8/1/2024 7:10:00 PM,PJM_RTO,REG,189.16,189.16,189.16,0.00,800.00,753.30,753.30,407.50,0.00,0.00,12.40,,193.50
8/1/2024 11:15:00 PM,8/1/2024 7:15:00 PM,PJM_RTO,REG,215.01,215.01,214.88,0.13,800.00,800.80,800.80,407.50,0.00,0.00,12.40,,193.50
8/1/2024 11:20:00 PM,8/1/2024 7:20:00 PM,PJM_RTO,REG,219.33,219.33,219.33,0.00,800.00,800.80,800.80,407.50,0.00,0.00,12.40,,193.50
8/1/2024 11:25:00 PM,8/1/2024 7:25:00 PM,PJM_RTO,REG,197.73,197.73,197.53,0.20,800.00,800.80,800.80,407.50,0.00,0.00,12.40,,193.50
8/1/2024 11:30:00 PM,8/1/2024 7:30:00 PM,PJM_RTO,REG,132.70,132.70,132.27,0.43,800.00,800.80,800.80,407.50,0.00,0.00,12.40,,193.50
8/1/2024 11:35:00 PM,8/1/2024 7:35:00 PM,PJM_RTO,REG,119.13,119.13,118.50,0.63,800.00,800.80,800.80,407.50,0.00,0.00,12.40,,193.50
8/1/2024 11:40:00 PM,8/1/2024 7:40:00 PM,PJM_RTO,REG,110.74,110.74,110.47,0.27,800.00,800.80,800.80,407.50,0.00,0.00,12.40,,193.50
8/1/2024 11:45:00 PM,8/1/2024 7:45:00 PM,PJM_RTO,REG,72.60,72.60,72.42,0.19,800.00,800.80,800.80,407.50,0.00,0.00,12.40,,193.50
8/1/2024 11:50:00 PM,8/1/2024 7:50:00 PM,PJM_RTO,REG,56.10,56.10,55.93,0.17,800.00,800.80,800.80,407.50,0.00,0.00,12.40,,193.50
8/1/2024 11:55:00 PM,8/1/2024 7:55:00 PM,PJM_RTO,REG,55.60,55.60,55.37,0.23,800.00,800.80,800.80,407.50,0.00,0.00,12.40,,193.50
8/2/2024 12:00:00 AM,8/1/2024 8:00:00 PM,PJM_RTO,REG,42.58,42.58,42.58,0.00,800.00,753.40,753.40,414.00,0.00,0.00,34.60,,202.10
8/2/2024 12:05:00 AM,8/1/2024 8:05:00 PM,PJM_RTO,REG,43.10,43.10,43.10,0.00,800.00,753.40,753.40,414.00,0.00,0.00,34.60,,202.10
8/2/2024 12:10:00 AM,8/1/2024 8:10:00 PM,PJM_RTO,REG,44.80,44.80,44.71,0.09,800.00,800.80,800.80,414.00,0.00,0.00,34.60,,202.10
8/2/2024 12:15:00 AM,8/1/2024 8:15:00 PM,PJM_RTO,REG,77.14,77.14,77.02,0.12,800.00,800.80,800.80,414.00,0.00,0.00,34.60,,202.10
8/2/2024 12:20:00 AM,8/1/2024 8:20:00 PM,PJM_RTO,REG,55.21,55.21,55.17,0.04,800.00,800.80,800.80,414.00,0.00,0.00,34.60,,202.10
8/2/2024 12:25:00 AM,8/1/2024 8:25:00 PM,PJM_RTO,REG,64.41,64.41,64.41,0.01,800.00,800.80,800.80,414.00,0.00,0.00,34.60,,202.10
8/2/2024 12:30:00 AM,8/1/2024 8:30:00 PM,PJM_RTO,REG,40.22,40.22,40.10,0.12,800.00,800.80,800.80,414.00,0.00,0.00,34.60,,202.10
8/2/2024 12:35:00 AM,8/1/2024 8:35:00 PM,PJM_RTO,REG,56.69,56.69,56.65,0.04,800.00,800.80,800.80,414.00,0.00,0.00,34.60,,202.10
8/2/2024 12:40:00 AM,8/1/2024 8:40:00 PM,PJM_RTO,REG,47.96,47.96,47.89,0.07,800.00,800.80,800.80,414.00,0.00,0.00,34.60,,202.10
8/2/2024 12:45:00 AM,8/1/2024 8:45:00 PM,PJM_RTO,REG,45.79,45.79,45.71,0.08,800.00,800.80,800.80,414.00,0.00,0.00,34.60,,202.10
8/2/2024 12:50:00 AM,8/1/2024 8:50:00 PM,PJM_RTO,REG,53.27,53.27,53.21,0.06,800.00,800.80,800.80,414.00,0.00,0.00,34.60,,202.10
8/2/2024 12:55:00 AM,8/1/2024 8:55:00 PM,PJM_RTO,REG,66.93,66.93,66.88,0.05,800.00,800.80,800.80,414.00,0.00,0.00,34.60,,202.10
8/2/2024 1:00:00 AM,8/1/2024 9:00:00 PM,PJM_RTO,REG,184.05,184.05,181.02,3.03,800.00,801.60,801.60,360.60,0.00,0.00,47.50,,235.50
8/2/2024 1:05:00 AM,8/1/2024 9:05:00 PM,PJM_RTO,REG,152.31,152.31,148.70,3.61,800.00,801.60,801.60,360.60,0.00,0.00,47.50,,235.50
8/2/2024 1:10:00 AM,8/1/2024 9:10:00 PM,PJM_RTO,REG,325.71,325.71,324.31,1.40,800.00,801.60,801.60,360.60,0.00,0.00,47.50,,235.50
8/2/2024 1:15:00 AM,8/1/2024 9:15:00 PM,PJM_RTO,REG,59.05,59.05,56.72,2.33,800.00,801.60,801.60,360.60,0.00,0.00,47.50,,235.50
8/2/2024 1:20:00 AM,8/1/2024 9:20:00 PM,PJM_RTO,REG,62.90,62.90,60.39,2.51,800.00,801.60,801.60,360.60,0.00,0.00,47.50,,235.50
8/2/2024 1:25:00 AM,8/1/2024 9:25:00 PM,PJM_RTO,REG,49.89,49.89,47.08,2.80,800.00,801.60,801.60,360.60,0.00,0.00,47.50,,235.50
8/2/2024 1:30:00 AM,8/1/2024 9:30:00 PM,PJM_RTO,REG,49.22,49.22,47.14,2.09,800.00,786.80,786.80,360.60,0.00,0.00,47.50,,235.50
8/2/2024 1:35:00 AM,8/1/2024 9:35:00 PM,PJM_RTO,REG,33.29,33.29,31.53,1.76,800.00,786.80,786.80,360.60,0.00,0.00,47.50,,235.50
8/2/2024 1:40:00 AM,8/1/2024 9:40:00 PM,PJM_RTO,REG,30.67,30.67,30.04,0.63,800.00,786.80,786.80,360.60,0.00,0.00,47.50,,235.50
8/2/2024 1:45:00 AM,8/1/2024 9:45:00 PM,PJM_RTO,REG,33.20,33.20,31.72,1.48,800.00,786.80,786.80,360.60,0.00,0.00,47.50,,235.50
8/2/2024 1:50:00 AM,8/1/2024 9:50:00 PM,PJM_RTO,REG,32.42,32.42,30.23,2.19,800.00,786.80,786.80,360.60,0.00,0.00,47.50,,235.50
8/2/2024 1:55:00 AM,8/1/2024 9:55:00 PM,PJM_RTO,REG,88.30,88.30,86.20,2.09,800.00,786.80,786.80,360.60,0.00,0.00,47.50,,235.50
8/2/2024 2:00:00 AM,8/1/2024 10:00:00 PM,PJM_RTO,REG,75.60,75.60,73.42,2.18,800.00,795.10,795.10,475.30,0.00,0.00,56.20,,218.00
8/2/2024 2:05:00 AM,8/1/2024 10:05:00 PM,PJM_RTO,REG,127.91,127.91,125.69,2.22,800.00,795.10,795.10,475.30,0.00,0.00,56.20,,218.00
8/2/2024 2:10:00 AM,8/1/2024 10:10:00 PM,PJM_RTO,REG,88.56,88.56,85.83,2.73,800.00,795.10,795.10,475.30,0.00,0.00,56.20,,218.00
8/2/2024 2:15:00 AM,8/1/2024 10:15:00 PM,PJM_RTO,REG,144.17,144.17,142.45,1.73,800.00,795.10,795.10,475.30,0.00,0.00,56.20,,218.00
8/2/2024 2:20:00 AM,8/1/2024 10:20:00 PM,PJM_RTO,REG,117.26,117.26,113.65,3.61,800.00,780.40,780.40,475.30,0.00,0.00,56.20,,218.00
8/2/2024 2:25:00 AM,8/1/2024 10:25:00 PM,PJM_RTO,REG,81.19,81.19,79.37,1.82,800.00,780.40,780.40,475.30,0.00,0.00,56.20,,218.00
8/2/2024 2:30:00 AM,8/1/2024 10:30:00 PM,PJM_RTO,REG,79.37,79.37,77.22,2.15,800.00,797.30,797.30,475.30,0.00,0.00,56.20,,218.00
8/2/2024 2:35:00 AM,8/1/2024 10:35:00 PM,PJM_RTO,REG,22.69,22.69,20.23,2.46,800.00,797.30,797.30,475.30,0.00,0.00,56.20,,218.00
8/2/2024 2:40:00 AM,8/1/2024 10:40:00 PM,PJM_RTO,REG,18.08,18.08,17.62,0.46,800.00,797.30,797.30,475.30,0.00,0.00,56.20,,218.00
8/2/2024 2:45:00 AM,8/1/2024 10:45:00 PM,PJM_RTO,REG,23.66,23.66,22.45,1.21,800.00,797.30,797.30,475.30,0.00,0.00,56.20,,218.00
8/2/2024 2:50:00 AM,8/1/2024 10:50:00 PM,PJM_RTO,REG,25.63,25.63,24.07,1.56,800.00,797.30,797.30,475.30,0.00,0.00,56.20,,218.00
8/2/2024 2:55:00 AM,8/1/2024 10:55:00 PM,PJM_RTO,REG,17.23,17.23,16.81,0.41,800.00,797.30,797.30,475.30,0.00,0.00,56.20,,218.00
8/2/2024 3:00:00 AM,8/1/2024 11:00:00 PM,PJM_RTO,REG,26.86,26.86,26.64,0.22,800.00,800.10,800.10,474.00,0.00,0.00,49.00,,191.20
8/2/2024 3:05:00 AM,8/1/2024 11:05:00 PM,PJM_RTO,REG,25.58,25.58,23.63,1.95,800.00,759.60,759.60,474.00,0.00,0.00,49.00,,191.20
8/2/2024 3:10:00 AM,8/1/2024 11:10:00 PM,PJM_RTO,REG,27.54,27.54,25.39,2.15,800.00,792.20,792.20,474.00,0.00,0.00,49.00,,191.20
8/2/2024 3:15:00 AM,8/1/2024 11:15:00 PM,PJM_RTO,REG,27.72,27.72,26.28,1.45,800.00,792.20,792.20,474.00,0.00,0.00,49.00,,191.20
8/2/2024 3:20:00 AM,8/1/2024 11:20:00 PM,PJM_RTO,REG,36.70,36.70,35.31,1.39,800.00,788.10,788.10,474.00,0.00,0.00,49.00,,191.20
8/2/2024 3:25:00 AM,8/1/2024 11:25:00 PM,PJM_RTO,REG,60.22,60.22,59.62,0.61,800.00,754.70,754.70,474.00,0.00,0.00,49.00,,191.20
8/2/2024 3:30:00 AM,8/1/2024 11:30:00 PM,PJM_RTO,REG,29.12,29.12,26.69,2.43,800.00,754.70,754.70,474.00,0.00,0.00,49.00,,191.20
8/2/2024 3:35:00 AM,8/1/2024 11:35:00 PM,PJM_RTO,REG,28.02,28.02,26.69,1.33,800.00,769.40,769.40,474.00,0.00,0.00,49.00,,191.20
8/2/2024 3:40:00 AM,8/1/2024 11:40:00 PM,PJM_RTO,REG,31.73,31.73,31.51,0.23,800.00,769.20,769.20,474.00,0.00,0.00,49.00,,191.20
8/2/2024 3:45:00 AM,8/1/2024 11:45:00 PM,PJM_RTO,REG,28.49,28.49,27.35,1.14,800.00,754.00,754.00,474.00,0.00,0.00,49.00,,191.20
8/2/2024 3:50:00 AM,8/1/2024 11:50:00 PM,PJM_RTO,REG,32.02,32.02,31.39,0.63,800.00,754.00,754.00,474.00,0.00,0.00,49.00,,191.20
8/2/2024 3:55:00 AM,8/1/2024 11:55:00 PM,PJM_RTO,REG,34.05,34.05,30.98,3.07,800.00,754.00,754.00,474.00,0.00,0.00,49.00,,191.20
8/2/2024 4:00:00 AM,8/2/2024 12:00:00 AM,PJM_RTO,REG,52.43,52.43,51.49,0.95,800.00,778.90,778.90,471.50,0.00,0.00,74.10,,198.40
8/2/2024 4:05:00 AM,8/2/2024 12:05:00 AM,PJM_RTO,REG,156.63,156.63,154.23,2.40,800.00,778.90,778.90,471.50,0.00,0.00,74.10,,198.40
8/2/2024 4:10:00 AM,8/2/2024 12:10:00 AM,PJM_RTO,REG,50.45,50.45,48.97,1.48,800.00,740.60,740.60,471.50,0.00,0.00,74.10,,198.40
8/2/2024 4:15:00 AM,8/2/2024 12:15:00 AM,PJM_RTO,REG,23.25,23.25,21.25,2.00,800.00,803.20,803.20,471.50,0.00,0.00,74.10,,198.40
8/2/2024 4:20:00 AM,8/2/2024 12:20:00 AM,PJM_RTO,REG,16.37,16.37,15.38,0.99,800.00,803.20,803.20,471.50,0.00,0.00,74.10,,198.40
8/2/2024 4:25:00 AM,8/2/2024 12:25:00 AM,PJM_RTO,REG,23.00,23.00,21.52,1.48,800.00,803.20,803.20,471.50,0.00,0.00,74.10,,198.40
8/2/2024 4:30:00 AM,8/2/2024 12:30:00 AM,PJM_RTO,REG,54.59,54.59,52.85,1.74,800.00,803.20,803.20,471.50,0.00,0.00,74.10,,198.40
8/2/2024 4:35:00 AM,8/2/2024 12:35:00 AM,PJM_RTO,REG,11.25,11.25,10.68,0.57,800.00,803.20,803.20,471.50,0.00,0.00,74.10,,198.40
8/2/2024 4:40:00 AM,8/2/2024 12:40:00 AM,PJM_RTO,REG,25.73,25.73,24.16,1.57,800.00,803.20,803.20,471.50,0.00,0.00,74.10,,198.40
8/2/2024 4:45:00 AM,8/2/2024 12:45:00 AM,PJM_RTO,REG,9.89,9.89,8.14,1.75,800.00,803.20,803.20,471.50,0.00,0.00,74.10,,198.40
8/2/2024 4:50:00 AM,8/2/2024 12:50:00 AM,PJM_RTO,REG,12.01,12.01,11.53,0.48,800.00,803.20,803.20,471.50,0.00,0.00,74.10,,198.40
8/2/2024 4:55:00 AM,8/2/2024 12:55:00 AM,PJM_RTO,REG,18.52,18.52,18.52,0.00,800.00,803.20,803.20,471.50,0.00,0.00,74.10,,198.40
